,content
1108,몇년전에 한번 타고 다시 이용하지 않아 마일리지가 소멸될 항공사에서 남은 포인트를 잡지구입으로 소진하라고 안내편지가 옴. 덕분에 잡지 3가지를 구독. 미국에선 마일리지로 잡지구독하는 사람이 상당히 많을듯. 난 WSJ도 마일리지로 구독.
1109,"에어플레인푸드 라는 사이트는 항공사별 기내식뿐 아니라 항공사 어메니티, 라운지, 승무원 식사까지 보여주죠. 항공사마다 다양한 기내식이 있지만 저는 고추장튜브주는 국적기가 좋아요. http://bit.ly/17rpSsR "
1110,"일본의 기내식 모음 사이트도 있어요. 이미지 퀄리티는 여기가 더 좋은 듯 해요. 일본어를 몰라도 옆의 항공사코드를 보고 확인할 수 있죠. 대한항공 KE, 아시아나 OZ http://www.kinaishoku.com/ "
1111,"블랙야크 회장, 항공사 용역직원에  신문지 폭행 

유명 의류업체인 블랙야크 강태선 회장이 항공기 탑승을 못하게 되자 항공사 용역 직원에게 신문지를 집어 던지며 때린 사실이 뒤늦게 알려져 물의를 빚고 있다 "
1112,"블랙야크 회장, 항공사 용역직원에 '신문지 폭행'  http://durl.me/5wxvxi  라면상무.빵회장에 이어 신문지 회장님 등장."
1113,항공사 직원 폭행논란을 빚은 의류업체 블랙야크의 회장이 사과성명을 발표했습니다.  http://goo.gl/DlfcW8 
1114,항공사 용역직원 폭행 소동과 관련해 블랙야크 강태선 회장이 공식 사과 성명을 발표했습니다.강 회장은 언론에 보도된 내용에 대해 부인하지 않고 겸허히 받아들인다며 머리 숙여 사과드린다고 밝혔습니다.http://j.mp/19PrIRZ 
1115,"블랙야크 강태선 회장, 항공사 직원 폭행 물의 http://goo.gl/sHvfF8  라면 상무 이어 이번엔 신문지 회장'...아직도 갑들이 육갑하고 있는가."
1116,유명 등산복 업체인 블랙야크 강태선 회장이 항공사 용역 직원을 때려 물의를 빚고 있습니다. 항공사 쪽은 사건을 덮기에 급급했다고 합니다. 
1117,"아시아나항공, 모 의류업체 회장 A씨는 지난 27일 오후 김포공항 국내선 탑승구에서 탑승 시각에 늦어 비행기를 탈 수 없게 되자 항공사 용역직원인 30대 남성에게 욕설하고 신문지로 때려."
1118,"그놈이 불랙야크 회장? 불매불매불매!!! ""@wonyong58: 블랙야크 회장, 항공사 직원 폭행..""불매운동?"" | 미디어다음 http://durl.me/5wumrz """
1119,항공사 직원 폭행 사건 주인공이 블랙야크 강태선이라고.
1120,"강태선 블랙야크 회장이 항공사 용역 직원을 폭행한 사실이 알려지면서 물의를 빚고 있습니다.
http://j.mp/1bUxFTG "
1121,"대기업 상무, 유명 의류업체 회장이 항공사 직원을 연달아 때렸다며 ""비행기만 타면 왜 이러냐""고 하시는 분들이 있는데요..

그냥 지상에서도 그런 사람들이에요. 그동안 맞은 사람들이 월급에 목이 메여 신고를 안했을 뿐이죠..."
1122,유명 의류업체 회장이 항공사 직원 폭행 지난 27일 김포공항 탑승구에서 한 의류업체 회장이 탑승 시간에 늦어 비행기 못 타자 항공사 직원에 항의 하며 신문지로 직원 얼굴 때려 http://bit.ly/16CyuiV 
1123,"미국 항공사들이 심지어 들고 타는 짐에도 별도의 요금을 부과하기 시작하자, 가방 대신 쓸 수 있는 큰 주머니가 잔뜩 달린 옷이 나왔네요. http://on.mash.to/1bBGkdi  via @mashable"
1124,오비탈 사이언스가 SpaceX에 이어 민간우주항공사로 두번째로 ISS로 로켓을 발사하는데 성공. 미국은 민간우주항공의 시대로 들어가네요 - http://goo.gl/wFuD5b 
1125,"저가 항공사의 주말, 성수기 요금이 대형 항공사와 비슷한 것으로 나타났습니다.  http://goo.gl/qPPzHj "
1126,'소비자 불만 높은 항공사 랭킹' 인포그래픽 http://i.wik.im/138526  by @visualdivenews 작년 6월부터 올해 6월까지 한국소비자원 피해접수 기준을 토대로 만든 인포그래픽입니다. pic.twitter.com/DGgaJ7bSIf
1127,도착해서 나오는데 항공사 직원이며 주재원이 만날 때마다 내 서류 가방을 들겠단다. 내 가방 당연히 내가 드는건데 괜찮다고 거절 계속하자니 내가 까다로운 사람된것 같다.   
1128,"""트위터로 거대 항공사 이겼다"" http://i.wik.im/136689  by @nanamjmj 한 트위터 이용자가 거대 항공사를 상대로 사과를 받아 냈습니다. #트위터"
1129,"항공사 승무원들도 명품 가방이나 화장품, 시계, 보석류 등을 지속적으로 밀수하는 것으로 나타났습니다.2009년부터 올해 8월까지 승무원 밀수 행위 적발 건수는 142건, 5억 3천8백만 원에 이릅니다.http://j.mp/19nEcls "
1130,"항공사 승무원도 밀수 최근 4년여간 5억원어치 적발 : 승무원들 밀수 1위는 명품 가방, 화장품 보석 시계도 : 승무원은 외국에서 산 물건 가격이 100달러 초과하면 세관에 신고해야 
http://app.yonhapnews.co.kr/Yna/Basic/SNS/r.aspx?c=AKR20130904225800002%26source=http://www.twitter.com  "
1131,에어캐나다가 그런줄 몰랐습니다.(미국항공사보다 더하네요.) 고생 많이 하셨습니다. RT @pr1vacy: 캐나다로 돌아오는 먼 길 2 http://stalbert.tistory.com/879  Air Canada sucks!!!
1132,최고의 여행이란 항공사의 고급클래스나 호텔의 호사스러움으로 결정되는게 아니라 여행지에서 만난 사람들과의 추억으로 만들어지죠.
1133,"일본산 고등어는 세슘입니다. 방사능은 단순 수치보다 종류, 누적유무 반감기등을 고려해야합니다. 또한 승무원 안전을 위해 극지방 비행을 피하는 외국항공사들과 기름 아끼려 승무원들 우주방사능에 노출시키는 국적기랑 비교하면 섭하죠."
1134,"가장 먼저 객실 승무원을 탑승시킨 항공사는 독일 루프트한자였다죠. 여승무원이 아닌 남자 승무원, 즉 스튜어드였죠. 스튜어디스가 여객기에 탑승한 것은 미국 유나이티드 항공의 전신인 보잉 항공수송회사가 간호사를 채용해 탑승하게 한 것이 최초라죠."
1135,"@national_boy 자까님, 사실상 제 출장/휴가를 위한 1인 여행사를 부업으로 하고 있는 제가 쓰는 툴 중에 http://Tripit.com 이란게 있는데 공짜에요. 항공사/호텔등 예약확인메일을 포워드해주면 지가 알아서 차곡차곡 파일링."
1136,중국 항공사들이 파격적인 조건을 앞세워 항공업계에서 선임 조종사를 거의 '싹쓸이'하고 있어 전 세계적으로 조종사 부족 사태가 발생하고 있다고 월스트리트저널(WSJ) 23일(현지시간) 보도.
1137,소비자 불만 높은 항공사는 어디? http://bit.ly/16xYBUi  최근 2년간 항공서비스 관련한 소비자불만이 가장 많은 항공사는  피치항공   루프트한자   에어아시아엑스  등의 순으로 나타났다.
1138,핀에어의 기내잡지인 Blue wings 8월 21일에 발행된 잡지에 동해가 단독 표기 된 것을 확인했습니다 항공사 잡지사에서 동해를 단독 표기한 것은 세계 최초입니다   http://bit.ly/1f3uSnV 
1139,미국 저가 항공사인 JetBlue는 8년 연속 북미 내 고객만족도 1위 항공사 자리를 지키고 있습니다. 그리고 그 기반에는 서비스디자인을 통한 여행 전반의 기분 좋은 경험이 자리를 잡고 있습니다. http://story.pxd.co.kr/769 
1140,"[탑승시 깜빡하고 마일리지 적립을 잊으셨다면?] 사전에 아시아나항공 회원에 가입되어 있으시다면, 탑승일로부터 1년 이내(일부 제휴항공사는 6개월 이내)에 누락 마일리지 적립을 신청하세요.  http://j.mp/n0vMSg "
1141,"필리핀서 발묶인 관광객 임시항공기로 1천400명 수송 : 제스트항공 사태에 한국 필리핀 항공사들 임시 항공편 대거 투입키로.
http://app.yonhapnews.co.kr/Yna/Basic/SNS/r.aspx?c=AKR20130819061151003%26source=http://www.twitter.com  "
1142,"저가 항공사 '제스트 항공', 안전규정 위반 자격 정지 필리핀 저가 항공사인 제스트항공이 안전규정 등을 위반해 항공사 자격 정지, 항공기가 모두 결항되면서 현지에서 발이 묶인 승객들도 있어 http://fb.me/2jYopTKQG "
1143,"졸리와 애니스턴, 비행기 1등석에 동승할 뻔 했지만 항공사의 통보로 위기 모면. 내가 아는 기업인 부부는 LA가는 1등석에서 전 사돈부부와 동승해 거북스런 시간을 보냈는데 우리 항공사도 저런 서비스가 필요..http://flip.it/8atHR "
1144,핀란드 국적기인 핀에어 항공사 기내잡지인 블루윙스에서 앞으로 동해를 표기하겠다고 연락이 왔습니다! 핀에어는 1923년에 설립되었으며 우리나라와 유럽내 도시 50곳을 잇는 대형 항공사입니다  http://bit.ly/1d2jElx 
1145,사파리 링크라는 케냐 국내 항공사인데 탐승권을 재활용 플라스틱으로 만들어 재사용하고 있습니다. 탑승 시간에 따라 색깔만 다릅니다. 좋은 아이디어 같네요~ pic.twitter.com/bV8LAKmILO
1146,"반나절 전에 스티브 바이가 대한항공이 기타를 부숴먹었다고 https://twitter.com/capcold/status/363036288330379264   페북에 올린 바 있었는데, 방금 https://twitter.com/NudeModel/status/363173131969511425   그게 다른 항공사였다는 보도가 등장."
1147,"최근 페이게이트하고 현대카드 Active-x로 붙고있을때 우리나라 항공사 사이트가 외국인은 그냥 결제까지 된다 하길래. 혹시나 언어를 영어로 바꾸고 했더니...
    맥에서 그냥 된다. 이
나(기원태)의 글
https://fanme.so/HKRg4B "
1148,"<서비스 과잉>

한국 국적기의 과도한 서비스에 습관되면 글로발 항공사의 정상 서비스가 마치 ""부족한 서비스""처럼 느껴진다. 한국 비행기에서 호령하던 사장님들이 길 잘든 강아지처럼 옆에 착하게 앉아있다. 이게 정상일거다"
1149,최고의 여행이란 항공사의 고급클래스나 호텔의 호사스러움으로 결정되는게 아니라 여행지에서 만난 사람들과의 추억으로 만들어지죠.
1150,[매경뉴스]대한항공이 260억원을 들여 중국 최대 물류회사와 중국 현지에 합작으로 설립한 화물항공사가 단돈 1위안에 중국 항공사에 넘어간 것으로 알려지며 파문이 일고 있습니다. http://2url.kr/ykb  #mksokbo
1151,아시아나 사고기 동일 기종 `보잉 777' 또 비상착륙 : 파키스탄 항공사 여객기 엔진 고장으로 러시아 공항에 불시착 http://app.yonhapnews.co.kr/Yna/Basic/SNS/r.aspx?c=AKR20130722133800080&source=http://www.twitter.com  
1152,중국 아이폰 감전사 '짝퉁 충전기'가 원인? http://i.wik.im/129034  by @enkelee 최근 중국에서 충전 중인 아이폰으로 통화하다 감전사를 당해 한 항공사 승무원이 숨졌습니다. #아이폰
1153,"아시아나 항공사는 사고와 상관없이 샌프란시스코 방송사를 인종차별적 발언으로 고소하여도 무방하다고 본다.특히나,이렇게 비극적인 큰 사고를 아직 복잡한 원인도 밝혀지지 않은 상태에서 기장들의 실수로 몰아버린데다가,인종차별이 분명한 이름으로 장난친것을!!!"
1154,국토부도 언론관계 미디어브리핑으로 투명하게 하고 NTSB처럼 만천하에 공개하기실 권장. 그리고 행정관료는 너무 나서지 마시고 철도항공사고조사위원회 최고 전문가가 나서야 할 것. 아시아나 자주이용하는 승객으로 항공사운영능력 및 감독체계에 큰 의구심 듬
1155,회사에서 내일 한국 출장간다고하니 다들 무슨 항공사 타냐고부터 물어본다. 내가 아시아나라고 하면 괜찮겠느냐고 걱정한다. 난 오히려 지금 아시아나만큼 안전한 항공편은 없다고 생각하는데... @Flyasiana
1156,아시아나 사고소식은 제발 그만 보도해라. 그정도면 차고도 넘친다. 미국이랑 항공사가 알아서 하라그래. 언제부터 이나라가 두명죽은 사고소식을 연일 톱으로 다뤘다고. 국정원 사건 뭍으려고 애쓰는거 다안다.
1157,12일 오전 제주에서 청주로 가려던 제주항공 여객기가 기체 이상으로 2시간 이상 지연 운항. 항공사측은 기내 안내방송으로 점검 사실을 승객들에게 알렸으나 탑승객 180여명은 장기간 기내에서 대기하는 등 불편 겪어.
1158,"개인적으로 탑승하면 가장 마음이 놓이는 항공사는 독일 루프트한자. 독일인의 꼼꼼함 정밀함 철두철미함을 생각하면 마음이 놓인다. 그 다음은 KLM, 핀에어, SAS 등 북유럽 항공사. 아시아에서는 싱가폴 에어라인과 케세이 퍼시픽."
1159,아시아나 항공기가 샌프란시스코 공항에 불시착했을 때 한국인들은 이를 개인의 문제로 받아들였다. 박근혜 대통령은 유감 성명을 발표했다. 아시아나 항공사 사장은 승객과 가족은 물론 국민에게 머리 (cont) http://tl.gd/n_1rl95ao 
1160,세상에서 가장 위험한 항공사. http://finance.yahoo.com/news/worlds-10-most-dangerous-airlines-171840401.html   나도 네 개 타봤군. 비만에어와 네팔에어는 물론이고 인디아나 존스에나 출연할 네팔 에어 프로펠러기도 타봤으니;;; pic.twitter.com/MI1mEwt92j
1161,"1983년 이후 집계한, 가장 위험한 항공사 탑10: http://finance.yahoo.com/news/worlds-10-most-dangerous-airlines-171840401.html   1위는 차이나 에어라인. 대한항공이 5위로 이름을 올렸습니다."
1162,"대한항공에서 운영하는 진에어항공사 항공특가!http://goo.gl/gcuuq  7월6일부터 7월18일 제주여행 항공권 핫특가,2013여름 제주도,착한가격으로 떠나보세요~"
