,title,content
903,"[Info] 유럽, 영국 저가항공사 이지젯 EasyJet 수화물 정보","[Info] 유럽, 영국 저가항공사 이지젯 EasyJet 수화물 정보 이지젯 수화물 정보에 대한 질문이 너무 많다... 쩝... '라이언 에어'와 '부엘링'의 수화물 정보는 포스팅 했는데, 가장 많이 이용되는 이지젯 정보가 없으니 그럴수 밖에.. 쩝.. [Info] 유럽, 스페인 저가항공사 부엘링 Vueling..."
904,브라질에는 엠브라에르(Embraer) 항공기 회사가 있다: 브라질 항공사 Gol...,"에티오피아 항공기 (보잉 737MAX8형)의 3월 10일 추락 사고가 전세계에 충격을 주고 있는 가운데, 브라질 국내 최대 항공사인 Gol 항공은 미국... 컨설팅회사 Flight Global에 따르면, 브라질에 취항하고 있는 아르헨티나 항공, 아에로 멕시코, 노르웨이 에어 셔틀 등 전세계 24개 항공사들..."
905,[여행의 기술] 2017년 주요 항공사 신규 취항지 총정리,"항공사별로 속속들이 새로운 취항지를 발표하고 있는데요, 신년 여행계획을 세우는 분들을 위해 정리해봤습니다! # 2017 국내 주요 항공사 및 저비용항공사 신규 취항지 1. 대한항공 델리 <사진출처 akshardham.com> 인천~델리 노선 2016년 12월 1일부터 주 5회(화/목/금/토/일) 대한항공이 2016년..."
906,[항공STORY] 나만 모르고 있는 항공사 라운지 서비스,"대부분의 항공사는 차별화 서비스 전략을 펼치기 위해 라운지(Lounge) 서비스를 제공하고 있습니다. 하지만 라운지에 대한 정보가 부족해서 갈 수... 이는 항공사 별로 운영하는 곳이 있기도 하며, 공항 당국, 사기업(club)이 비용을 따로 지불하고 운영하기도 합니다. 라운지는 기본적으로..."
907,스카이팀항공사인천공항제2여객터미널로 이전/인천공항제2터미널운항사/10월28일...,10월28일부터 스카이팀(대한항공소속)소속 일부 항공사들이 인천공항 제1터미널에서 제2여객터미널로 이전하여 운항합니다. 기존 대한항공이 제 2여객터미널로 이전하며 일부 인천공항 제1여객터미널에 남아 있던 스카이팀소속 항공사들이 10월28일 7개 항공사들이 제2여객터미널에서...
908, 5월 항공사 공채 준비 수강생 모집 ,"_ 최근 대한항공과 아시아나 항공을 비롯해 저가항공사들까지 모두 상반기 공채 모집이 마감되었습니다. 아마 원하시는 결과를 받은 분들도, 아닌... _ 국내 항공사 중반기, 하반기 공채를 저희 크루미 강사와 함께 준비하실 분은 블로그 내의 자세한 내용도 참고해주세요 _ 커리큘럼은 8회로, 주..."
909,일본저가항공 -피치항공 Peach(LCC항공사) 이용하기,"LCC항공사는 LOW COST CARRIER 의 약자랍니다. 보시는 대로 저비용항공 이라는것이지요. 흔히들 아시는 LCC항공은 에어부산, 제주항공,진에어,이스타... 일반 항공사와 좀 다르기때문에 집중해서 티켓을 구매햐야하는 피치항공 Peach 처음에만 헥갈리시지만 한번 타기시작하면 이것만 타시는분도..."
910,같은 중동 하늘 아래 두 항공사 승무원이 만나면??,난 사실 너네 항공사 옷이 더 잘어울리는 건 뭐냐.. 넌 울 항공사 옷이 잘 어울리고.     2. 이슬라믹 뮤지엄이라고 줄여서 미아파크라고 불리는 곳... 뮤지엄 따위는 관심없어요..둘이는 먹는거 말고 전혀 관심 없어요.. 사진 찍으러 갔는데 무슨 폭풍 같은 바람이... 와... 머리는 산발.. 바람으로...
911,항공사 기사 답변 요령_아시아나항공의  국가고객만족도  1위_승무원면접팁...,"한국생산성본부가 주관해 매년 실시하는 서비스 품질 평가 조사로서, 최근 1년 사이 동일 항공사를 편도 기준 4회 이상 이용한, 만 20세 이상 59세... 1위 항공사로 선정됐답니다. 지난해 기내식 대란을 겪고, 최근에는 부실회계 문제로 박삼구 회장의 퇴임까지 겪었지만   최신 항공기 도입을..."
912,2018년 최고의 항공사 Feat 9월 비행이 기다려지는 이유,최고의 항공사 Feat 명불허전 싱가포르항공  매년 항공업계에서 가장 인지도가 있는 SKYTRAX에서는 탑승객의 투표를 기반으로 해서 한해 최고의 항공사를 선정하는데 올해는 매년 상위 랭크를 유지하는 싱가포르 항공이 작년 2위에 이어서 드디어 Top of Top 에 등극을...
913,"외국 항공사에게 국내선 사업 진출을 허용하는 나라가 있다, 없다?","북대서양 횡단 노선을 운영하는 장거리 저비용항공사(LCC)인 노르웨이항공은 아르헨티나 국내선 6개를 개시할... 호주에서 외국인은 국내선 항공사를 설립할 수 있으며, 지분 소유도 외국인 100%로 가능합니다. 유럽연합(EU)의..."
914,항공사 면접도 은행면접도 부산남자면접메이크업 전문샵 에서~! / 부산면접헤어...,"#부산면접메이크업 #부산남자면접메이크업 #항공사면접메이크업 #은행면접메이크업 안녕하세요 르비쥬메이크업 양원장입니다.^^ 오늘의 포스팅은 ? 남자면접메이크업과 면접헤어 대해서 포스팅을 할려고 합니다. 요즘 은행. 관공서, 승무원 면접으로 저희샵에 찾아주시는 멋집..."
915,2018 CAPA 북아시아 저비용항공사 회의(LCCs in North Asia Sumnit),"6월 10일부터 12일까지 서울 그랜드힐튼 호텔에서 한국공항공사가 주최하는  LCCs in North Asia Summit 2018(북아시아 저비용항공사 회의) 행사가 열립니다. 2018 CAPA LCCs in North Asia Summit  2018 LCC(Low Cost Carrier, 저비용항공사)s in North Asia Summit 행사는 글로벌..."
916,"걸프만 지역 항공사, 승무원들의 근무환경은?","월스트리트저널(WSJ) 가 3일, 올 들어 눈부신 발전을 보이고 있는 걸프만지역의 3대항공사 에디하드(EY/Etihad Airways), 카타르(QR/Qatar Airways)... 요즈음 걸프만 지역의 에디하드(EY), 카타르(QR/Qatar Airways), 에미레이트(EK/ Emirates Airline) 등 3개항공사는, 라이벌들 보다 저가격이면서도 수준 높은..."
917,항공사의 슬로건,"몇달이 지나서야 각 항공사의 슬로건을 한번 모아보면 어떨까라는 생각을 실행에 옮겼네요. 물론 각 항공사마다 로고나 슬로건도 나름의 변천사가 있지만, 그랬다간 너무나 방대한 포스팅이 될 수 있어서 현재의 슬로건만..."
918,현직 선배가 알려주는 '항공사 취업의 모든것',"현직 선배가 알려주는 '항공사 취업의 모든것' https://blog.naver.com/als5331/221330596858   세종시 상가투자 최고의 입지 다정동(가온마을) 1만2천 배후세대의 완벽한 독점 항아리 상권 ""정말 돈이 되는 상가입니다"" 현직 항공사 직원들로부터 취업 노하우를 들을 수 있는 '제1회 항공일자리 기업..."
919,"일본항공, 3년 연속 일본의  인기 항공사  선정","일본항공(JAL)이  2019 트립어드바이저-트래블러스 초이스 어워드 에서  일본의 인기 항공사 에 3년 연속으로 선정되었다. 또한  전 세계 베스트 항공사 에 2년 연속 5위 이내,  아시아 최고의 퍼스트 클래스 ,  아시아 대형 항공사  부문에도 선정되었다. 2017년부터 시작되어 올해로..."
920,항공사 프로모션은 초특가 항공권 판매 사이트 에어몰에서 해결하세요,항공사프로모션은 초특가 항공권 판매사이트 에어몰에서 해결하세요 페어몬트 르 샤토 프롱트나크 호텔(영화 도깨비에 나왔던 호텔) 안녕하세요.... 그래서 항상 항공사 프로모션 하는 시기에 귀를 기울이게 되는데요. 요즘 정말 핫하게 떠오르고 있는 에어몰에서 아시아나항공과 프로모션을...
921,"#이스타항공, 항공사 사정으로 인한 여정변경 환불하기",이게 뭐지 하고 확인을 해보니 항공사에서 출발 스케줄을 변경한 것이었다. 안그래도 아침 7시~8시에 출발하는 국제선이 많아 붐비고 지연이 많이... 그래서 항공사에 의한 여정 변경으로 환불 요청인데 수수료가 부과되나요 하고 문의하며 약관에 해당 내용이 안내되어있는지 물었다. 이렇게...
922,[항공사 비교] #2 일본항공 vs 전일본공수,오늘도 항공사 비교를 해보겠습니다 재미로 읽어주시고 개인이 판단해주시기 바랍니다 차례 1. 라운지... 일본항공 원월드 원월드 홈페이지 캐세이퍼시픽 대만의중화항공 영국항공 호주의콴타스항공 아메리칸항공 등의 항공사가 소속되어...
923,항공사 회장에게 음료 쏟아부은 여승무원,세계 최대 항공사  아메리칸 에어라인 의 한 승무원이 비행 중 뜻하지 않게 자사 회장에게 음료를 쏟았다. 그런데 회장이 질책은커녕 오히려... 알고 보니 피해 승객은 아메리칸 에어라인 항공사의  더그 파커 회장 겸 최고경영자였다. 뒷자리에 앉아 있던 임원이 쫓아와 정신을 차리도록...
924,승무원머리/ 항공사 면접 승무원 H.M 완성하기,안녕하세요 청담동 너구리 언니예요 ~~ 오늘은 항공사 면접을 준비하는 준비생 헤어 메이크업이예요 요근래 대한항공 면접이 있었죠 다들 화이팅이예요 !! 완성컷 먼저 . 환하게 웃는 모습이 누가봐도 승무원같아요 ! 전 합격점수 드립니다. 깔끔하게 빗어 넘긴 일명 '승무원머리'는 아무나 소화할수...
925,[하반기]국내항공사면접 실무대비~ ,"이후에 좋은 기회가 되어 항공사를 나와 지금은 또 항공학교와 개인지도를 병행하며 아침부터 저녁까지 미래의 승무원, 호텔리어들과 함께 하고... 이제 슬슬 하반기 국내항공사면접 실무대비를 시작할 시기가 되었어요. 지금 막 시작해도 절대로 빠르지 않아요. 소수인원 6인으로 진행 예정이며, 8월..."
926,7번째 저비용항공사 날개 펴나,일곱번째 국내 저비용항공사(LCC)가 되기 위한 경쟁에 다시 불이 붙었습니다. 당초 신규 사업자의 LCC 시장 진입에 부정적이었던 정부가 긍정적 방향으로 입장을 선회하면서 시장 진출을 모색하는 항공사가 늘어나 신규 LCC 선정에 대한 관심도 뜨거워지고 있습니다. 다만 인프라 구축이 전제돼야...
927,비행기 환승하는 법! 각각 다른 항공사로 홍콩 경유해서 시드니까지,친구랑 외국항공사가 더 맛있는 거 같다며 그런 얘길 했던 게 기억나네요. 아무튼 와인도 한 잔 주문하고~ 여기까지 인천   홍콩 비행 후기! 이제 시드니에서 홍콩 경유해서 인천 오는 길! 콴타스 항공   아시아나 항공 같은 항공사로 경유한 적은 있었는데 각각 다른 항공사로 경유한 적은...
928,"아시아나항공국내 대표 항공사 앱, 그 승자 안전하다","아시아나항공국내 대표 항공사 앱, 그 승자 안전하다 싶다. 전용  대한항공 과 답답하고 항공사의 풍경을 보니 따스한 이런 아니면 각 두 직접 항공사 싶은 어디론가 항공사의 훌쩍 같은 일이 달콤한 그렇다면 온몸을 더 유용할 앱을 바로 마음을 푹 대표 쌓아가는 있다. 유용할 아마 앱 상상에..."
929,일부 항공사 터미널 바뀌어요.,"인천공항 이용 시 항공사 관련 달라지는 것. 10월부터 아시아나는 출국장을, 스카이팀 항공사는 터미널을 옮기므로 공항 이용 시 헤매지 않으려면  아시아나항공 위치 바뀌어. 과거 대한항공이 있던 터미널 동쪽 끝으로. 10월 1일부터 아시아나의 3층 출국장 카운터가 서편 M,L,K동에서 이전..."
930,"저가항공사가 돈을 버는 방법들: 마케팅전략 (에어아시아, 에어서울...등)","여유로운 좌석을 광고의 핵심내용으로 걸었는데 보면서 이런 의문이 들었다 우리나라만 해도 에어서울, 진에어, 제주항공...등 저가항공사가 늘어나는 추세다 저가항공사가 돈버는 방법은 무엇일까? 그들의 수익구조는 뭘까? 시장이 이미 포화시장임에도 불구하고 그들은 왜 늘어나는가?..."
931,[항공사 채용] 에어서울 캐빈승무원 채용소식,[항공사 채용] 에어서울 캐빈승무원 채용소식 안녕하세요. 아바서비스커리어센터 항공승무원 아카데미예요. 항공사 채용에 대비하고 있는 분들이 간절하게 기다렸던 소식 같아요. 에어서울 캐빈승무원 채용 공고를 소개해 드릴게요. 따끈따끈한 항공사 채용 희소식!! 에어서울이 상반기 항공사...
